image_path,pokemon_key,species_id,variant,pokemon_name,role,role_reason,stats_json,abilities_json,types_json,moves_json,split
pokemon_jpg/148.jpg,148,148,base,dragonair,support,"stats={'hp': 61, 'attack': 84, 'defense': 65, 'special-attack': 70, 'special-defense': 70, 'speed': 70}; abilities=['shed-skin', 'marvel-scale']; types=['dragon']; move_counts={attack:6, defense:5, support:7}; scores={attack:200.3, defense:227.4, support:247.5}","{""hp"": 61, ""attack"": 84, ""defense"": 65, ""special-attack"": 70, ""special-defense"": 70, ""speed"": 70}","[""shed-skin"", ""marvel-scale""]","[""dragon""]","[""bind"", ""slam"", ""headbutt"", ""horn-drill"", ""body-slam"", ""wrap"", ""take-down"", ""double-edge"", ""leer"", ""flamethrower"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""hyper-beam"", ""dragon-rage"", ""fire-spin"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""toxic"", ""agility"", ""rage"", ""mimic"", ""double-team"", ""light-screen"", ""haze"", ""reflect"", ""bide"", ""fire-blast"", ""waterfall"", ""swift"", ""skull-bash"", ""rest"", ""substitute"", ""snore"", ""curse"", ""protect"", ""zap-cannon"", ""icy-wind"", ""detect"", ""outrage"", ""endure"", ""swagger"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""dragon-breath"", ""iron-tail"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""whirlpool"", ""hail"", ""facade"", ""helping-hand"", ""secret-power"", ""weather-ball"", ""dragon-dance"", ""shock-wave"", ""water-pulse"", ""natural-gift"", ""aqua-tail"", ""dragon-pulse"", ""dragon-rush"", ""giga-impact"", ""draco-meteor"", ""iron-head"", ""captivate"", ""round"", ""incinerate"", ""dragon-tail"", ""confide"", ""brutal-swing"", ""breaking-swipe"", ""scale-shot"", ""tera-blast"", ""chilling-water"", ""dragon-cheer""]",train
pokemon_jpg/149.jpg,149,149,base,dragonite,defense,"stats={'hp': 91, 'attack': 134, 'defense': 95, 'special-attack': 100, 'special-defense': 100, 'speed': 80}; abilities=['inner-focus', 'multiscale']; types=['dragon', 'flying']; move_counts={attack:11, defense:8, support:10}; scores={attack:338.8, defense:360.9, support:299.0}","{""hp"": 91, ""attack"": 134, ""defense"": 95, ""special-attack"": 100, ""special-defense"": 100, ""speed"": 80}","[""inner-focus"", ""multiscale""]","[""dragon"", ""flying""]","[""mega-punch"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""razor-wind"", ""cut"", ""wing-attack"", ""fly"", ""bind"", ""slam"", ""mega-kick"", ""headbutt"", ""horn-drill"", ""body-slam"", ""wrap"", ""take-down"", ""double-edge"", ""leer"", ""roar"", ""flamethrower"", ""mist"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""bubble-beam"", ""hyper-beam"", ""low-kick"", ""strength"", ""dragon-rage"", ""fire-spin"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""earthquake"", ""toxic"", ""agility"", ""rage"", ""mimic"", ""double-team"", ""light-screen"", ""haze"", ""reflect"", ""bide"", ""metronome"", ""fire-blast"", ""waterfall"", ""swift"", ""skull-bash"", ""rest"", ""rock-slide"", ""substitute"", ""snore"", ""curse"", ""protect"", ""scary-face"", ""mud-slap"", ""zap-cannon"", ""icy-wind"", ""detect"", ""outrage"", ""sandstorm"", ""endure"", ""swagger"", ""fury-cutter"", ""steel-wing"", ""attract"", ""sleep-talk"", ""heal-bell"", ""return"", ""frustration"", ""safeguard"", ""dynamic-punch"", ""dragon-breath"", ""encore"", ""iron-tail"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""extreme-speed"", ""rock-smash"", ""whirlpool"", ""heat-wave"", ""hail"", ""facade"", ""focus-punch"", ""helping-hand"", ""superpower"", ""brick-break"", ""secret-power"", ""dive"", ""weather-ball"", ""air-cutter"", ""rock-tomb"", ""aerial-ace"", ""dragon-claw"", ""dragon-dance"", ""shock-wave"", ""water-pulse"", ""roost"", ""natural-gift"", ""tailwind"", ""fling"", ""aqua-tail"", ""air-slash"", ""dragon-pulse"", ""dragon-rush"", ""focus-blast"", ""giga-impact"", ""defog"", ""draco-meteor"", ""iron-head"", ""stone-edge"", ""captivate"", ""aqua-jet"", ""ominous-wind"", ""hone-claws"", ""round"", ""sky-drop"", ""incinerate"", ""bulldoze"", ""dragon-tail"", ""hurricane"", ""confide"", ""power-up-punch"", ""brutal-swing"", ""stomping-tantrum"", ""body-press"", ""breaking-swipe"", ""scale-shot"", ""dual-wingbeat"", ""tera-blast"", ""ice-spinner"", ""snowscape"", ""chilling-water"", ""dragon-cheer""]",train
pokemon_jpg/15-mega.jpg,15-mega,15,mega,beedrill-mega,attack,"stats={'hp': 65, 'attack': 150, 'defense': 40, 'special-attack': 15, 'special-defense': 80, 'speed': 145}; abilities=['adaptability']; types=['bug', 'poison']; move_counts={attack:4, defense:3, support:4}; scores={attack:421.2, defense:178.8, support:173.5}","{""hp"": 65, ""attack"": 150, ""defense"": 40, ""special-attack"": 15, ""special-defense"": 80, ""speed"": 145}","[""adaptability""]","[""bug"", ""poison""]","[""swords-dance"", ""cut"", ""headbutt"", ""fury-attack"", ""twineedle"", ""pin-missile"", ""hyper-beam"", ""peck"", ""mega-drain"", ""solar-beam"", ""toxic"", ""agility"", ""rage"", ""double-team"", ""reflect"", ""focus-energy"", ""flash"", ""rest"", ""substitute"", ""thief"", ""snore"", ""protect"", ""sludge-bomb"", ""outrage"", ""giga-drain"", ""false-swipe"", ""swagger"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""pursuit"", ""hidden-power"", ""sunny-day"", ""rock-smash"", ""facade"", ""brick-break"", ""knock-off"", ""endeavor"", ""secret-power"", ""aerial-ace"", ""roost"", ""tailwind"", ""u-turn"", ""payback"", ""assurance"", ""toxic-spikes"", ""poison-jab"", ""x-scissor"", ""giga-impact"", ""defog"", ""bug-bite"", ""venoshock"", ""round"", ""acrobatics"", ""struggle-bug"", ""electroweb"", ""drill-run"", ""fell-stinger"", ""confide"", ""infestation"", ""laser-focus"", ""throat-chop"", ""brutal-swing""]",train
pokemon_jpg/15.jpg,15,15,base,beedrill,attack,"stats={'hp': 65, 'attack': 90, 'defense': 40, 'special-attack': 45, 'special-defense': 80, 'speed': 75}; abilities=['swarm', 'sniper']; types=['bug', 'poison']; move_counts={attack:4, defense:4, support:5}; scores={attack:225.8, defense:195.2, support:195.0}","{""hp"": 65, ""attack"": 90, ""defense"": 40, ""special-attack"": 45, ""special-defense"": 80, ""speed"": 75}","[""swarm"", ""sniper""]","[""bug"", ""poison""]","[""swords-dance"", ""cut"", ""headbutt"", ""fury-attack"", ""take-down"", ""double-edge"", ""poison-sting"", ""twineedle"", ""pin-missile"", ""hyper-beam"", ""peck"", ""mega-drain"", ""solar-beam"", ""string-shot"", ""toxic"", ""agility"", ""rage"", ""mimic"", ""double-team"", ""harden"", ""reflect"", ""focus-energy"", ""bide"", ""swift"", ""skull-bash"", ""flash"", ""rest"", ""substitute"", ""thief"", ""snore"", ""curse"", ""protect"", ""sludge-bomb"", ""outrage"", ""giga-drain"", ""endure"", ""false-swipe"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""baton-pass"", ""pursuit"", ""sweet-scent"", ""hidden-power"", ""sunny-day"", ""rock-smash"", ""facade"", ""brick-break"", ""knock-off"", ""endeavor"", ""secret-power"", ""air-cutter"", ""silver-wind"", ""aerial-ace"", ""roost"", ""natural-gift"", ""tailwind"", ""u-turn"", ""payback"", ""assurance"", ""toxic-spikes"", ""poison-jab"", ""x-scissor"", ""giga-impact"", ""defog"", ""captivate"", ""bug-bite"", ""ominous-wind"", ""venoshock"", ""round"", ""acrobatics"", ""struggle-bug"", ""electroweb"", ""drill-run"", ""fell-stinger"", ""confide"", ""infestation"", ""laser-focus"", ""throat-chop"", ""brutal-swing""]",test
pokemon_jpg/150-mega-x.jpg,150-mega-x,150,mega-x,mewtwo-mega-x,attack,"stats={'hp': 106, 'attack': 190, 'defense': 100, 'special-attack': 154, 'special-defense': 100, 'speed': 130}; abilities=['steadfast']; types=['psychic', 'fighting']; move_counts={attack:9, defense:5, support:12}; scores={attack:503.3, defense:325.9, support:344.8}","{""hp"": 106, ""attack"": 190, ""defense"": 100, ""special-attack"": 154, ""special-defense"": 100, ""speed"": 130}","[""steadfast""]","[""psychic"", ""fighting""]","[""pay-day"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""headbutt"", ""disable"", ""flamethrower"", ""mist"", ""ice-beam"", ""blizzard"", ""psybeam"", ""hyper-beam"", ""low-kick"", ""seismic-toss"", ""strength"", ""solar-beam"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""earthquake"", ""toxic"", ""confusion"", ""psychic"", ""agility"", ""teleport"", ""double-team"", ""recover"", ""confuse-ray"", ""barrier"", ""light-screen"", ""reflect"", ""self-destruct"", ""fire-blast"", ""swift"", ""amnesia"", ""dream-eater"", ""flash"", ""psywave"", ""rest"", ""rock-slide"", ""tri-attack"", ""substitute"", ""snore"", ""protect"", ""icy-wind"", ""sandstorm"", ""swagger"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""psych-up"", ""shadow-ball"", ""future-sight"", ""rock-smash"", ""hail"", ""torment"", ""will-o-wisp"", ""facade"", ""focus-punch"", ""taunt"", ""trick"", ""role-play"", ""magic-coat"", ""recycle"", ""brick-break"", ""skill-swap"", ""snatch"", ""secret-power"", ""dive"", ""rock-tomb"", ""signal-beam"", ""aerial-ace"", ""bulk-up"", ""calm-mind"", ""shock-wave"", ""water-pulse"", ""gravity"", ""miracle-eye"", ""embargo"", ""fling"", ""me-first"", ""power-swap"", ""guard-swap"", ""aura-sphere"", ""poison-jab"", ""aqua-tail"", ""drain-punch"", ""focus-blast"", ""energy-ball"", ""giga-impact"", ""psycho-cut"", ""zen-headbutt"", ""trick-room"", ""stone-edge"", ""grass-knot"", ""charge-beam"", ""wonder-room"", ""psyshock"", ""telekinesis"", ""magic-room"", ""low-sweep"", ""foul-play"", ""round"", ""incinerate"", ""bulldoze"", ""psystrike"", ""confide"", ""power-up-punch"", ""laser-focus"", ""brutal-swing""]",test
pokemon_jpg/150-mega-y.jpg,150-mega-y,150,mega-y,mewtwo-mega-y,attack,"stats={'hp': 106, 'attack': 150, 'defense': 70, 'special-attack': 194, 'special-defense': 120, 'speed': 140}; abilities=['insomnia']; types=['psychic']; move_counts={attack:9, defense:5, support:12}; scores={attack:509.8, defense:309.4, support:324.0}","{""hp"": 106, ""attack"": 150, ""defense"": 70, ""special-attack"": 194, ""special-defense"": 120, ""speed"": 140}","[""insomnia""]","[""psychic""]","[""pay-day"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""headbutt"", ""disable"", ""flamethrower"", ""mist"", ""ice-beam"", ""blizzard"", ""psybeam"", ""hyper-beam"", ""low-kick"", ""seismic-toss"", ""strength"", ""solar-beam"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""earthquake"", ""toxic"", ""confusion"", ""psychic"", ""agility"", ""teleport"", ""double-team"", ""recover"", ""confuse-ray"", ""barrier"", ""light-screen"", ""reflect"", ""self-destruct"", ""fire-blast"", ""swift"", ""amnesia"", ""dream-eater"", ""flash"", ""psywave"", ""rest"", ""rock-slide"", ""tri-attack"", ""substitute"", ""snore"", ""protect"", ""icy-wind"", ""sandstorm"", ""swagger"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""psych-up"", ""shadow-ball"", ""future-sight"", ""rock-smash"", ""hail"", ""torment"", ""will-o-wisp"", ""facade"", ""focus-punch"", ""taunt"", ""trick"", ""role-play"", ""magic-coat"", ""recycle"", ""brick-break"", ""skill-swap"", ""snatch"", ""secret-power"", ""dive"", ""rock-tomb"", ""signal-beam"", ""aerial-ace"", ""bulk-up"", ""calm-mind"", ""shock-wave"", ""water-pulse"", ""gravity"", ""miracle-eye"", ""embargo"", ""fling"", ""me-first"", ""power-swap"", ""guard-swap"", ""aura-sphere"", ""poison-jab"", ""aqua-tail"", ""drain-punch"", ""focus-blast"", ""energy-ball"", ""giga-impact"", ""psycho-cut"", ""zen-headbutt"", ""trick-room"", ""stone-edge"", ""grass-knot"", ""charge-beam"", ""wonder-room"", ""psyshock"", ""telekinesis"", ""magic-room"", ""low-sweep"", ""foul-play"", ""round"", ""incinerate"", ""bulldoze"", ""psystrike"", ""confide"", ""power-up-punch"", ""laser-focus"", ""brutal-swing""]",train
pokemon_jpg/150.jpg,150,150,base,mewtwo,attack,"stats={'hp': 106, 'attack': 110, 'defense': 90, 'special-attack': 154, 'special-defense': 90, 'speed': 130}; abilities=['pressure', 'unnerve']; types=['psychic']; move_counts={attack:10, defense:6, support:14}; scores={attack:453.3, defense:311.9, support:367.5}","{""hp"": 106, ""attack"": 110, ""defense"": 90, ""special-attack"": 154, ""special-defense"": 90, ""speed"": 130}","[""pressure"", ""unnerve""]","[""psychic""]","[""mega-punch"", ""pay-day"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""mega-kick"", ""headbutt"", ""body-slam"", ""take-down"", ""double-edge"", ""disable"", ""flamethrower"", ""mist"", ""water-gun"", ""ice-beam"", ""blizzard"", ""psybeam"", ""bubble-beam"", ""hyper-beam"", ""submission"", ""low-kick"", ""counter"", ""seismic-toss"", ""strength"", ""solar-beam"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""earthquake"", ""toxic"", ""confusion"", ""psychic"", ""agility"", ""rage"", ""teleport"", ""night-shade"", ""mimic"", ""double-team"", ""recover"", ""confuse-ray"", ""barrier"", ""light-screen"", ""reflect"", ""bide"", ""metronome"", ""self-destruct"", ""fire-blast"", ""swift"", ""skull-bash"", ""amnesia"", ""dream-eater"", ""flash"", ""psywave"", ""rest"", ""rock-slide"", ""tri-attack"", ""substitute"", ""nightmare"", ""snore"", ""curse"", ""reversal"", ""spite"", ""protect"", ""scary-face"", ""mud-slap"", ""zap-cannon"", ""icy-wind"", ""detect"", ""sandstorm"", ""endure"", ""swagger"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""dynamic-punch"", ""iron-tail"", ""hidden-power"", ""rain-dance"", ""sunny-day"", ""psych-up"", ""ancient-power"", ""shadow-ball"", ""future-sight"", ""rock-smash"", ""hail"", ""torment"", ""will-o-wisp"", ""facade"", ""focus-punch"", ""taunt"", ""helping-hand"", ""trick"", ""role-play"", ""magic-coat"", ""recycle"", ""brick-break"", ""knock-off"", ""skill-swap"", ""imprison"", ""snatch"", ""secret-power"", ""dive"", ""weather-ball"", ""rock-tomb"", ""signal-beam"", ""aerial-ace"", ""bulk-up"", ""calm-mind"", ""shock-wave"", ""water-pulse"", ""gravity"", ""miracle-eye"", ""natural-gift"", ""embargo"", ""fling"", ""me-first"", ""power-swap"", ""guard-swap"", ""aura-sphere"", ""poison-jab"", ""dark-pulse"", ""aqua-tail"", ""power-gem"", ""drain-punch"", ""focus-blast"", ""energy-ball"", ""earth-power"", ""giga-impact"", ""nasty-plot"", ""avalanche"", ""psycho-cut"", ""zen-headbutt"", ""rock-climb"", ""trick-room"", ""stone-edge"", ""grass-knot"", ""charge-beam"", ""wonder-room"", ""psyshock"", ""telekinesis"", ""magic-room"", ""electro-ball"", ""low-sweep"", ""foul-play"", ""round"", ""stored-power"", ""ally-switch"", ""hex"", ""incinerate"", ""bulldoze"", ""psystrike"", ""hurricane"", ""confide"", ""power-up-punch"", ""laser-focus"", ""psychic-terrain"", ""speed-swap"", ""brutal-swing"", ""stomping-tantrum"", ""life-dew"", ""expanding-force"", ""lash-out"", ""tera-blast"", ""trailblaze"", ""chilling-water"", ""psychic-noise""]",train
pokemon_jpg/151.jpg,151,151,base,mew,support,"stats={'hp': 100, 'attack': 100, 'defense': 100, 'special-attack': 100, 'special-defense': 100, 'speed': 100}; abilities=['synchronize']; types=['psychic']; move_counts={attack:23, defense:17, support:17}; scores={attack:359.0, defense:409.0, support:441.0}","{""hp"": 100, ""attack"": 100, ""defense"": 100, ""special-attack"": 100, ""special-defense"": 100, ""speed"": 100}","[""synchronize""]","[""psychic""]","[""pound"", ""mega-punch"", ""pay-day"", ""fire-punch"", ""ice-punch"", ""thunder-punch"", ""razor-wind"", ""swords-dance"", ""cut"", ""whirlwind"", ""fly"", ""bind"", ""mega-kick"", ""headbutt"", ""horn-drill"", ""body-slam"", ""take-down"", ""double-edge"", ""pin-missile"", ""roar"", ""flamethrower"", ""water-gun"", ""hydro-pump"", ""surf"", ""ice-beam"", ""blizzard"", ""psybeam"", ""bubble-beam"", ""hyper-beam"", ""submission"", ""low-kick"", ""counter"", ""seismic-toss"", ""strength"", ""mega-drain"", ""solar-beam"", ""string-shot"", ""dragon-rage"", ""fire-spin"", ""thunderbolt"", ""thunder-wave"", ""thunder"", ""earthquake"", ""fissure"", ""dig"", ""toxic"", ""confusion"", ""psychic"", ""hypnosis"", ""agility"", ""rage"", ""teleport"", ""night-shade"", ""mimic"", ""screech"", ""double-team"", ""confuse-ray"", ""defense-curl"", ""barrier"", ""light-screen"", ""haze"", ""reflect"", ""focus-energy"", ""bide"", ""metronome"", ""self-destruct"", ""egg-bomb"", ""fire-blast"", ""waterfall"", ""swift"", ""skull-bash"", ""amnesia"", ""soft-boiled"", ""dream-eater"", ""leech-life"", ""sky-attack"", ""transform"", ""flash"", ""psywave"", ""explosion"", ""rest"", ""rock-slide"", ""tri-attack"", ""super-fang"", ""substitute"", ""thief"", ""nightmare"", ""snore"", ""curse"", ""reversal"", ""spite"", ""protect"", ""scary-face"", ""feint-attack"", ""sludge-bomb"", ""mud-slap"", ""spikes"", ""zap-cannon"", ""icy-wind"", ""detect"", ""outrage"", ""sandstorm"", ""giga-drain"", ""endure"", ""charm"", ""rollout"", ""false-swipe"", ""swagger"", ""fury-cutter"", ""steel-wing"", ""attract"", ""sleep-talk"", ""heal-bell"", ""return"", ""frustration"", ""safeguard"", ""pain-split"", ""dynamic-punch"", ""megahorn"", ""dragon-breath"", ""baton-pass"", ""encore"", ""sweet-scent"", ""iron-tail"", ""metal-claw"", ""synthesis"", ""hidden-power"", ""twister"", ""rain-dance"", ""sunny-day"", ""crunch"", ""psych-up"", ""ancient-power"", ""shadow-ball"", ""future-sight"", ""rock-smash"", ""whirlpool"", ""beat-up"", ""fake-out"", ""uproar"", ""heat-wave"", ""hail"", ""torment"", ""will-o-wisp"", ""facade"", ""focus-punch"", ""nature-power"", ""charge"", ""taunt"", ""helping-hand"", ""trick"", ""role-play"", ""superpower"", ""magic-coat"", ""recycle"", ""revenge"", ""brick-break"", ""knock-off"", ""endeavor"", ""skill-swap"", ""imprison"", ""snatch"", ""secret-power"", ""dive"", ""feather-dance"", ""blaze-kick"", ""hyper-voice"", ""blast-burn"", ""hydro-cannon"", ""weather-ball"", ""fake-tears"", ""air-cutter"", ""overheat"", ""rock-tomb"", ""silver-wind"", ""metal-sound"", ""cosmic-power"", ""signal-beam"", ""sand-tomb"", ""muddy-water"", ""bullet-seed"", ""aerial-ace"", ""icicle-spear"", ""iron-defense"", ""block"", ""dragon-claw"", ""frenzy-plant"", ""bulk-up"", ""bounce"", ""mud-shot"", ""poison-tail"", ""covet"", ""magical-leaf"", ""calm-mind"", ""leaf-blade"", ""dragon-dance"", ""rock-blast"", ""shock-wave"", ""water-pulse"", ""roost"", ""gravity"", ""gyro-ball"", ""brine"", ""natural-gift"", ""pluck"", ""tailwind"", ""u-turn"", ""close-combat"", ""payback"", ""assurance"", ""embargo"", ""fling"", ""gastro-acid"", ""me-first"", ""power-swap"", ""guard-swap"", ""last-resort"", ""worry-seed"", ""sucker-punch"", ""toxic-spikes"", ""magnet-rise"", ""flare-blitz"", ""aura-sphere"", ""rock-polish"", ""poison-jab"", ""dark-pulse"", ""aqua-tail"", ""seed-bomb"", ""air-slash"", ""x-scissor"", ""bug-buzz"", ""dragon-pulse"", ""power-gem"", ""drain-punch"", ""vacuum-wave"", ""focus-blast"", ""energy-ball"", ""brave-bird"", ""earth-power"", ""giga-impact"", ""nasty-plot"", ""avalanche"", ""shadow-claw"", ""thunder-fang"", ""ice-fang"", ""fire-fang"", ""psycho-cut"", ""zen-headbutt"", ""flash-cannon"", ""rock-climb"", ""defog"", ""trick-room"", ""draco-meteor"", ""leaf-storm"", ""power-whip"", ""cross-poison"", ""gunk-shot"", ""iron-head"", ""stone-edge"", ""captivate"", ""stealth-rock"", ""grass-knot"", ""bug-bite"", ""charge-beam"", ""ominous-wind"", ""hone-claws"", ""wonder-room"", ""psyshock"", ""venoshock"", ""telekinesis"", ""magic-room"", ""smack-down"", ""sludge-wave"", ""heavy-slam"", ""electro-ball"", ""flame-charge"", ""low-sweep"", ""acid-spray"", ""foul-play"", ""after-you"", ""round"", ""echoed-voice"", ""stored-power"", ""ally-switch"", ""scald"", ""hex"", ""sky-drop"", ""incinerate"", ""quash"", ""acrobatics"", ""reflect-type"", ""retaliate"", ""water-pledge"", ""fire-pledge"", ""grass-pledge"", ""volt-switch"", ""struggle-bug"", ""bulldoze"", ""frost-breath"", ""dragon-tail"", ""work-up"", ""electroweb"", ""wild-charge"", ""drill-run"", ""dual-chop"", ""razor-shell"", ""heat-crash"", ""tail-slap"", ""hurricane"", ""snarl"", ""phantom-force"", ""petal-blizzard"", ""disarming-voice"", ""draining-kiss"", ""grassy-terrain"", ""misty-terrain"", ""play-rough"", ""confide"", ""mystical-fire"", ""eerie-impulse"", ""venom-drench"", ""electric-terrain"", ""dazzling-gleam"", ""infestation"", ""power-up-punch"", ""darkest-lariat"", ""high-horsepower"", ""solar-blade"", ""laser-focus"", ""throat-chop"", ""pollen-puff"", ""psychic-terrain"", ""lunge"", ""speed-swap"", ""smart-strike"", ""brutal-swing"", ""aurora-veil"", ""psychic-fangs"", ""stomping-tantrum"", ""liquidation"", ""body-press"", ""breaking-swipe"", ""life-dew"", ""steel-beam"", ""expanding-force"", ""steel-roller"", ""scale-shot"", ""meteor-beam"", ""misty-explosion"", ""grassy-glide"", ""rising-voltage"", ""terrain-pulse"", ""skitter-smack"", ""burning-jealousy"", ""lash-out"", ""poltergeist"", ""corrosive-gas"", ""coaching"", ""flip-turn"", ""triple-axel"", ""dual-wingbeat"", ""scorching-sands"", ""tera-blast"", ""ice-spinner"", ""snowscape"", ""pounce"", ""trailblaze"", ""chilling-water"", ""hard-press"", ""dragon-cheer"", ""alluring-voice"", ""temper-flare"", ""supercell-slam"", ""psychic-noise"", ""upper-hand""]",train
pokemon_jpg/152.jpg,152,152,base,chikorita,support,"stats={'hp': 45, 'attack': 49, 'defense': 65, 'special-attack': 49, 'special-defense': 65, 'speed': 45}; abilities=['overgrow', 'leaf-guard']; types=['grass']; move_counts={attack:2, defense:4, support:9}; scores={attack:127.8, defense:187.8, support:237.6}","{""hp"": 45, ""attack"": 49, ""defense"": 65, ""special-attack"": 49, ""special-defense"": 65, ""speed"": 45}","[""overgrow"", ""leaf-guard""]","[""grass""]","[""swords-dance"", ""cut"", ""vine-whip"", ""headbutt"", ""tackle"", ""body-slam"", ""take-down"", ""double-edge"", ""growl"", ""counter"", ""leech-seed"", ""razor-leaf"", ""solar-beam"", ""poison-powder"", ""toxic"", ""mimic"", ""double-team"", ""light-screen"", ""reflect"", ""flash"", ""rest"", ""substitute"", ""snore"", ""curse"", ""flail"", ""protect"", ""mud-slap"", ""detect"", ""giga-drain"", ""endure"", ""charm"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""encore"", ""sweet-scent"", ""iron-tail"", ""synthesis"", ""hidden-power"", ""sunny-day"", ""ancient-power"", ""facade"", ""nature-power"", ""helping-hand"", ""ingrain"", ""magic-coat"", ""refresh"", ""secret-power"", ""aromatherapy"", ""fake-tears"", ""grass-whistle"", ""bullet-seed"", ""magical-leaf"", ""natural-gift"", ""wring-out"", ""worry-seed"", ""seed-bomb"", ""energy-ball"", ""leaf-storm"", ""captivate"", ""grass-knot"", ""round"", ""echoed-voice"", ""heal-pulse"", ""grass-pledge"", ""work-up"", ""grassy-terrain"", ""confide"", ""solar-blade"", ""grassy-glide"", ""tera-blast"", ""trailblaze""]",train
pokemon_jpg/153.jpg,153,153,base,bayleef,support,"stats={'hp': 60, 'attack': 62, 'defense': 80, 'special-attack': 63, 'special-defense': 80, 'speed': 60}; abilities=['overgrow', 'leaf-guard']; types=['grass']; move_counts={attack:2, defense:4, support:9}; scores={attack:157.0, defense:239.0, support:278.4}","{""hp"": 60, ""attack"": 62, ""defense"": 80, ""special-attack"": 63, ""special-defense"": 80, ""speed"": 60}","[""overgrow"", ""leaf-guard""]","[""grass""]","[""swords-dance"", ""cut"", ""vine-whip"", ""headbutt"", ""tackle"", ""body-slam"", ""take-down"", ""double-edge"", ""growl"", ""counter"", ""strength"", ""leech-seed"", ""razor-leaf"", ""solar-beam"", ""poison-powder"", ""toxic"", ""mimic"", ""double-team"", ""light-screen"", ""reflect"", ""flash"", ""rest"", ""substitute"", ""snore"", ""curse"", ""flail"", ""protect"", ""mud-slap"", ""detect"", ""giga-drain"", ""endure"", ""charm"", ""swagger"", ""fury-cutter"", ""attract"", ""sleep-talk"", ""return"", ""frustration"", ""safeguard"", ""encore"", ""sweet-scent"", ""iron-tail"", ""synthesis"", ""hidden-power"", ""sunny-day"", ""ancient-power"", ""rock-smash"", ""facade"", ""nature-power"", ""helping-hand"", ""ingrain"", ""magic-coat"", ""knock-off"", ""secret-power"", ""aromatherapy"", ""fake-tears"", ""bullet-seed"", ""magical-leaf"", ""natural-gift"", ""worry-seed"", ""seed-bomb"", ""energy-ball"", ""leaf-storm"", ""captivate"", ""grass-knot"", ""round"", ""echoed-voice"", ""heal-pulse"", ""grass-pledge"", ""work-up"", ""grassy-terrain"", ""confide"", ""solar-blade"", ""laser-focus"", ""stomping-tantrum"", ""grassy-glide"", ""tera-blast"", ""trailblaze""]",train
